User	Sim	Time	Index	User or Model?	Event	Item	Action	Charge	Connection	Voltage	Separation	Area	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
10708152	capacitor_charge	398.2	35066	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.2	35068	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.22	35070	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.22	35072	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.24	35074	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.24	35076	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.25	35078	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.25	35080	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.27	35082	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.27	35084	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.29	35086	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.29	35088	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.3	35090	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.3	35092	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.32	35094	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.32	35096	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.34	35098	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.34	35100	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.35	35102	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.35	35104	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.37	35106	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.37	35108	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.39	35110	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.39	35112	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.4	35114	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.4	35116	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.42	35118	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.42	35120	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.44	35122	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.44	35124	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.45	35126	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.45	35128	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.47	35130	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.47	35132	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.49	35134	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.49	35136	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.5	35138	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.5	35140	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.53	35142	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.53	35144	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.54	35146	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.54	35148	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.56	35150	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.56	35152	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.59	35154	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.6	35156	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.61	35158	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.61	35160	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.61	35162	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.61	35164	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.63	35166	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.63	35168	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.64	35170	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.64	35172	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.66	35174	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.66	35176	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.67	35178	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.67	35180	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.69	35182	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.69	35184	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.71	35186	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.71	35188	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.72	35190	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.73	35192	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.74	35196	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.74	35198	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.76	35202	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.76	35204	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.77	35208	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.77	35210	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.79	35214	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.79	35216	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.8	35220	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.8	35222	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.82	35224	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.82	35226	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.84	35228	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.84	35230	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.85	35232	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.85	35234	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.87	35236	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.87	35238	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.89	35240	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.89	35242	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.9	35244	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.9	35246	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.92	35248	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.92	35250	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.94	35252	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.94	35254	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.95	35256	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.95	35258	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.97	35260	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.97	35262	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	398.99	35264	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	398.99	35266	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.01	35268	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.01	35270	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.02	35272	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.02	35274	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.04	35276	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.04	35278	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.05	35280	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.05	35282	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.07	35284	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.07	35286	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.09	35288	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.09	35290	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.1	35292	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.1	35294	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.12	35296	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.12	35298	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.14	35300	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.14	35302	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.15	35304	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.15	35306	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.17	35308	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.17	35310	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.19	35312	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.19	35314	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.2	35316	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.2	35318	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.22	35320	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.22	35322	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.24	35324	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.24	35326	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.25	35328	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.25	35330	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.27	35332	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.27	35334	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.29	35336	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.29	35338	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.3	35340	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.31	35342	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.32	35344	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.32	35346	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.34	35348	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.34	35350	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.35	35352	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.35	35354	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.37	35356	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.37	35358	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.39	35360	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.39	35362	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.4	35364	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.4	35366	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.42	35368	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.42	35370	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.44	35372	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.44	35374	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.45	35376	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.45	35378	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.47	35380	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.47	35382	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.49	35384	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.49	35386	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	399.5	35388	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	399.5	35390	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
