User	Sim	Timestamp	Index	User or Model?	Event	Item	Action	Laser on status	Wavelength	Width	Concentration	Absorption	Detector location	Ruler location	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
test		1484681960165	81205	user	dragged	detectorNode	decreasing														
test		1484681960166	81207	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.1882758620689655, u'x': 5.300689655172415}	{u'y': 3.58, u'x': 3.3}							
test		1484681960181	81210	user	dragged	detectorNode	decreasing														
test		1484681960181	81212	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.43448275862069, u'x': 4.533103448275863}	{u'y': 3.58, u'x': 3.3}							
test		1484681960181	81215	user	dragged	detectorNode	decreasing														
test		1484681960191	81217	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.535862068965517, u'x': 3.012413793103449}	{u'y': 3.58, u'x': 3.3}							
test		1484681960193	81220	user	dragged	detectorNode	decreasing														
test		1484681960196	81223	user	dragged	detectorNode	decreasing														
test		1484681960211	81225	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.535862068965517, u'x': 1.8537931034482773}	{u'y': 3.58, u'x': 3.3}							
test		1484681960213	81228	user	dragged	detectorNode	decreasing														
test		1484681960226	81230	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.535862068965517, u'x': 1.5351724137931047}	{u'y': 3.58, u'x': 3.3}							
test		1484681960246	81234	user	dragged	detectorNode	increasing														
test		1484681960259	81236	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.506896551724138, u'x': 1.564137931034484}	{u'y': 3.58, u'x': 3.3}							
test		1484681960261	81239	user	dragged	detectorNode	increasing														
test		1484681960279	81241	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.463448275862069, u'x': 1.5931034482758633}	{u'y': 3.58, u'x': 3.3}							
test		1484681960279	81244	user	dragged	detectorNode	increasing														
test		1484681960295	81246	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.43448275862069, u'x': 1.6220689655172427}	{u'y': 3.58, u'x': 3.3}							
test		1484681960297	81249	user	dragged	detectorNode	increasing														
test		1484681960312	81252	user	dragged	detectorNode	increasing														
test		1484681960313	81254	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.4055172413793104, u'x': 1.651034482758622}	{u'y': 3.58, u'x': 3.3}							
test		1484681960316	81257	user	dragged	detectorNode	increasing														
test		1484681960326	81260	user	dragged	detectorNode	increasing														
test		1484681960326	81262	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.376551724137931, u'x': 1.6800000000000015}	{u'y': 3.58, u'x': 3.3}							
test		1484681960328	81265	user	dragged	detectorNode	decreasing														
test		1484681960343	81268	user	dragged	detectorNode	increasing														
test		1484681960343	81270	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.3620689655172415, u'x': 1.694482758620691}	{u'y': 3.58, u'x': 3.3}							
test		1484681960345	81273	user	dragged	detectorNode	increasing														
test		1484681960347	81276	user	dragged	detectorNode	increasing														
test		1484681960359	81278	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.3475862068965516, u'x': 1.7234482758620702}	{u'y': 3.58, u'x': 3.3}							
test		1484681960361	81281	user	dragged	detectorNode	increasing														
test		1484681960364	81284	user	dragged	detectorNode	increasing														
test		1484681960375	81286	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.3331034482758626, u'x': 1.7813793103448288}	{u'y': 3.58, u'x': 3.3}							
test		1484681960377	81289	user	dragged	detectorNode	increasing														
test		1484681960379	81292	user	dragged	detectorNode	increasing														
test		1484681960393	81294	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.2751724137931038, u'x': 1.8537931034482773}	{u'y': 3.58, u'x': 3.3}							
test		1484681960398	81297	user	dragged	detectorNode	increasing														
test		1484681960399	81300	user	dragged	detectorNode	increasing														
test		1484681960410	81302	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.2317241379310344, u'x': 1.9551724137931046}	{u'y': 3.58, u'x': 3.3}							
test		1484681960412	81305	user	dragged	detectorNode	increasing														
test		1484681960428	81307	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.2027586206896554, u'x': 2.0855172413793115}	{u'y': 3.58, u'x': 3.3}							
test		1484681960430	81310	user	dragged	detectorNode	increasing														
test		1484681960442	81312	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.2172413793103454, u'x': 2.186896551724139}	{u'y': 3.58, u'x': 3.3}							
test		1484681960444	81315	user	dragged	detectorNode	increasing														
test		1484681960460	81317	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.2172413793103454, u'x': 2.230344827586208}	{u'y': 3.58, u'x': 3.3}							
test		1484681960463	81320	user	dragged	detectorNode	increasing														
test		1484681960474	81322	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.2027586206896554, u'x': 2.273793103448277}	{u'y': 3.58, u'x': 3.3}							
test		1484681960477	81325	user	dragged	detectorNode	increasing														
test		1484681960503	81327	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.1882758620689655, u'x': 2.317241379310346}	{u'y': 3.58, u'x': 3.3}							
test		1484681960515	81330	user	dragged	detectorNode	increasing														
test		1484681960515	81332	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.1882758620689655, u'x': 2.331724137931036}	{u'y': 3.58, u'x': 3.3}							
test		1484681960532	81336	user	dragged	detectorNode	increasing														
test		1484681960542	81338	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.1882758620689655, u'x': 2.360689655172415}	{u'y': 3.58, u'x': 3.3}							
test		1484681960543	81341	user	dragged	detectorNode	increasing														
test		1484681960547	81344	user	dragged	detectorNode	increasing														
test		1484681960559	81346	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.1882758620689655, u'x': 2.4186206896551736}	{u'y': 3.58, u'x': 3.3}							
test		1484681960560	81349	user	dragged	detectorNode	increasing														
test		1484681960564	81352	user	dragged	detectorNode	increasing														
test		1484681960583	81354	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.173793103448276, u'x': 2.4620689655172425}	{u'y': 3.58, u'x': 3.3}							
test		1484681960593	81357	user	dragged	detectorNode	increasing														
test		1484681960593	81359	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.173793103448276, u'x': 2.505517241379312}	{u'y': 3.58, u'x': 3.3}							
test		1484681960596	81362	user	dragged	detectorNode	increasing														
test		1484681960596	81365	user	dragged	detectorNode	increasing														
test		1484681960609	81367	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.173793103448276, u'x': 2.5489655172413803}	{u'y': 3.58, u'x': 3.3}							
test		1484681960629	81371	user	dragged	detectorNode	increasing														
test		1484681960643	81373	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.173793103448276, u'x': 2.57793103448276}	{u'y': 3.58, u'x': 3.3}							
test		1484681960645	81376	user	dragged	detectorNode	increasing														
test		1484681960662	81378	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.1593103448275865, u'x': 2.650344827586208}	{u'y': 3.58, u'x': 3.3}							
test		1484681960663	81381	user	dragged	detectorNode	increasing														
test		1484681960677	81383	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 2.115862068965517, u'x': 2.7662068965517252}	{u'y': 3.58, u'x': 3.3}							
test		1484681960677	81386	user	dragged	detectorNode	increasing														
test		1484681960705	81389	user	dragged	detectorNode	increasing														
test		1484681960705	81391	model	updating state	none	none	True	780	2	0.149827586207	0	{u'y': 2.057931034482759, u'x': 2.911034482758622}	{u'y': 3.58, u'x': 3.3}							
test		1484681960719	81394	user	dragged	detectorNode	increasing														
test		1484681960719	81396	model	updating state	none	none	True	780	2	0.149827586207	0	{u'y': 2.0434482758620693, u'x': 2.925517241379312}	{u'y': 3.58, u'x': 3.3}							
test		1484681960732	81399	user	dragged	detectorNode	increasing														
test		1484681960732	81401	model	updating state	none	none	True	780	2	0.149827586207	0	{u'y': 2.0434482758620693, u'x': 2.940000000000001}	{u'y': 3.58, u'x': 3.3}							
test		1484681960775	81407	user	dragged	detectorNode	increasing														
test		1484681960796	81409	model	updating state	none	none	True	780	2	0.149827586207	0	{u'y': 2.0289655172413794, u'x': 2.9544827586206908}	{u'y': 3.58, u'x': 3.3}							
test		1484681960798	81412	user	dragged	detectorNode	decreasing														
test		1484681960813	81414	model	updating state	none	none	True	780	2	0.149827586207	0	{u'y': 2.01448275862069, u'x': 2.9544827586206908}	{u'y': 3.58, u'x': 3.3}							
test		1484681960821	81418	user	dragged	detectorNode	decreasing														
test		1484681960841	81420	model	updating state	none	none	True	780	2	0.149827586207	0	{u'y': 2, u'x': 2.9544827586206908}	{u'y': 3.58, u'x': 3.3}							
test		1484681960845	81423	user	dragged	detectorNode	decreasing														
test		1484681960845	81426	user	dragged	detectorNode	increasing														
test		1484681960860	81428	model	updating state	none	none	True	780	2	0.149827586207	0	{u'y': 1.9855172413793107, u'x': 2.9689655172413807}	{u'y': 3.58, u'x': 3.3}							
test		1484681961048	81441	user	dragged	detectorNode	increasing														
test		1484681961048	81443	model	updating state	none	none	True	780	2	0.149827586207	0	{u'y': 1.9855172413793107, u'x': 2.98344827586207}	{u'y': 3.58, u'x': 3.3}							
test		1484681961102	81450	user	dragged	detectorNode	decreasing														
test		1484681961127	81452	model	updating state	none	none	True	780	2	0.149827586207	0	{u'y': 1.971034482758621, u'x': 2.98344827586207}	{u'y': 3.58, u'x': 3.3}							
test		1484681961173	81458	user	dragged	detectorNode	increasing														
test		1484681961181	81461	user	dragged	detectorNode	increasing														
test		1484681961192	81463	model	updating state	none	none	True	780	2	0.149827586207	0	{u'y': 1.971034482758621, u'x': 3.2441379310344836}	{u'y': 3.58, u'x': 3.3}							
test		1484681961196	81466	user	dragged	detectorNode	increasing														
test		1484681961196	81469	user	dragged	detectorNode	increasing														
test		1484681961212	81471	model	updating state	none	none	True	780	2	0.149827586207	0.628565989298	{u'y': 2, u'x': 3.7365517241379322}	{u'y': 3.58, u'x': 3.3}							
test		1484681961214	81474	user	dragged	detectorNode	increasing														
test		1484681961226	81476	model	updating state	none	none	True	780	2	0.149827586207	1.17074139239	{u'y': 2, u'x': 4.113103448275863}	{u'y': 3.58, u'x': 3.3}							
test		1484681961228	81479	user	dragged	detectorNode	increasing														
test		1484681961246	81481	model	updating state	none	none	True	780	2	0.149827586207	1.56694649465	{u'y': 2, u'x': 4.388275862068967}	{u'y': 3.58, u'x': 3.3}							
test		1484681961263	81484	user	dragged	detectorNode	increasing														
test		1484681961265	81486	model	updating state	none	none	True	780	2	0.149827586207	1.67121099524	{u'y': 1.9855172413793107, u'x': 4.460689655172415}	{u'y': 3.58, u'x': 3.3}							
test		1484681961267	81489	user	dragged	detectorNode	increasing														
test		1484681961277	81492	user	dragged	detectorNode	increasing														
test		1484681961279	81494	model	updating state	none	none	True	780	2	0.149827586207	1.75462259572	{u'y': 1.971034482758621, u'x': 4.518620689655173}	{u'y': 3.58, u'x': 3.3}							
test		1484681961280	81497	user	dragged	detectorNode	increasing														
test		1484681961295	81499	model	updating state	none	none	True	780	2	0.149827586207	1.92144579667	{u'y': 1.956551724137931, u'x': 4.63448275862069}	{u'y': 3.58, u'x': 3.3}							
test		1484681961296	81502	user	dragged	detectorNode	increasing														
test		1484681961310	81505	user	dragged	detectorNode	increasing														
test		1484681961311	81507	model	updating state	none	none	True	780	2	0.149827586207	2.23423929845	{u'y': 1.9420689655172414, u'x': 4.851724137931035}	{u'y': 3.58, u'x': 3.3}							
test		1484681961313	81510	user	dragged	detectorNode	increasing														
test		1484681961326	81513	user	dragged	detectorNode	increasing														
test		1484681961326	81515	model	updating state	none	none	True	780	2	0.149827586207	2.35935669917	{u'y': 1.9420689655172414, u'x': 4.938620689655173}	{u'y': 3.58, u'x': 3.3}							
test		1484681961328	81518	user	dragged	detectorNode	increasing														
test		1484681961331	81521	user	dragged	detectorNode	increasing														
test		1484681961342	81523	model	updating state	none	none	True	780	2	0.149827586207	2.42191539952	{u'y': 1.9420689655172414, u'x': 4.982068965517242}	{u'y': 3.58, u'x': 3.3}							
test		1484681961344	81526	user	dragged	detectorNode	increasing														
test		1484681961347	81529	user	dragged	detectorNode	increasing														
test		1484681961361	81531	model	updating state	none	none	True	780	2	0.149827586207	2.52617990012	{u'y': 1.9420689655172414, u'x': 5.05448275862069}	{u'y': 3.58, u'x': 3.3}							
test		1484681961365	81534	user	dragged	detectorNode	increasing														
test		1484681961365	81537	user	dragged	detectorNode	increasing														
test		1484681961378	81539	model	updating state	none	none	True	780	2	0.149827586207	2.63044440071	{u'y': 1.9420689655172414, u'x': 5.126896551724139}	{u'y': 3.58, u'x': 3.3}							
test		1484681961380	81542	user	dragged	detectorNode	increasing														
test		1484681961394	81544	model	updating state	none	none	True	780	2	0.149827586207	2.77641470155	{u'y': 1.9420689655172414, u'x': 5.228275862068966}	{u'y': 3.58, u'x': 3.3}							
test		1484681961396	81547	user	dragged	detectorNode	increasing														
test		1484681961412	81549	model	updating state	none	none	True	780	2	0.149827586207	2.8796862069	{u'y': 1.9420689655172414, u'x': 5.315172413793104}	{u'y': 3.58, u'x': 3.3}							
test		1484681961415	81552	user	dragged	detectorNode	increasing														
test		1484681961415	81555	user	dragged	detectorNode	increasing														
test		1484681961437	81557	model	updating state	none	none	True	780	2	0.149827586207	None	{u'y': 1.9275862068965521, u'x': 5.387586206896553}	{u'y': 3.58, u'x': 3.3}							
